Nordazepam	GASR	9.9124616737e-008	0.670968	Pass	0.42798353909465	GASR_MOUSE	887	57
Cytarabine	AA2AR	1.10800597148e-112	0.695652	Pass	0.752765126870527	AA2AR_RAT	135	58
Cytarabine	AA2AR	4.57892979497e-036	0.655914	Pass	0.692468619246862	AA2AR_HUMAN	135	58
Cytarabine	AA2AR	2.51534244175e-026	0.648649	Pass	0.857142857142857	AA2AR_CAVPO	135	58
Oxazepam	CCKAR	1.5022929e-110	0.688272	Pass	0.636904761904762	CCKAR_RAT	886	59
Oxazepam	CCKAR	8.38079849963e-009	0.620178	Pass	0.63849765258216	CCKAR_HUMAN	886	59
Nitrazepam	CCKAR	2.85519989858e-109	0.728659	Pass	0.636904761904762	CCKAR_RAT	886	61
Nitrazepam	CCKAR	6.35784713765e-009	0.633634	Pass	0.63849765258216	CCKAR_HUMAN	886	61
Ribavirin	AA1R	2.13500566443e-107	0.489362	Pass	0.844510385756677	AA1R_RAT	134	62
Ribavirin	AA1R	2.85003743187e-070	0.372881	Pass	1	AA1R_CHICK	134	62
Ribavirin	AA1R	1.31885341717e-042	0.415094	Pass	0.816155988857939	AA1R_HUMAN	134	62
Ribavirin	AA1R	2.12409893008e-008	0.421053	Pass	0.848156182212581	AA1R_BOVIN	134	62
Olmesartan	AGTRB	1.52443667451e-105	0.455556	Pass	0.257731958762887	AGTRB_RAT	367	65
Irbesartan	AGTRB	2.05537653206e-105	1	Pass	0.581284694686757	AGTRB_RAT	367	66
Lisinopril	NTR1	3.13032052257e-105	0.741803	Pass	0.80952380952381	NTR1_RAT	4923	67
Lisinopril	NTR1	6.34929198077e-078	0.712551	Fail	5.e-002	NTR1_HUMAN	4923	67
Lisinopril	NTR1	1.03031230482e-069	0.741803	Fail	0	NTR1_MOUSE	4923	67
Pentoxifylline	AA2AR	9.99258181125e-105	0.834746	Pass	0.752765126870527	AA2AR_RAT	135	68
Pentoxifylline	AA2AR	2.42122590346e-079	0.809524	Pass	0.857142857142857	AA2AR_CAVPO	135	68
Pentoxifylline	AA2AR	2.31798876029e-042	0.706897	Pass	0.692468619246862	AA2AR_HUMAN	135	68
Oxazepam	GASR	2.31494551098e-101	0.688272	Pass	0.41980198019802	GASR_HUMAN	887	79
Oxazepam	GASR	2.70558268682e-045	0.620178	Pass	0.43030303030303	GASR_RAT	887	79
Oxazepam	GASR	3.56140587277e-006	0.620896	Pass	0.42798353909465	GASR_MOUSE	887	79
Camazepam	GASR	2.32983837691e-101	0.492537	Pass	0.41980198019802	GASR_HUMAN	887	80
Camazepam	GASR	1.46499177492e-033	0.414286	Pass	0.43030303030303	GASR_RAT	887	80
Camazepam	GASR	3.61241314639e-009	0.414286	Pass	0.42798353909465	GASR_MOUSE	887	80
melatonin	GBRA1	6.66679821468e-097	0.8125	Pass	0.744769874476987	GBRA1_BOVIN	2554	87
Zalcitabine	AA1R	6.69249912978e-097	0.631579	Pass	0.844510385756677	AA1R_RAT	134	91
Zalcitabine	AA1R	4.85948455293e-089	0.557841	Pass	1	AA1R_CHICK	134	91
Zalcitabine	AA1R	3.54251779e-020	0.598916	Pass	0.816155988857939	AA1R_HUMAN	134	91
Zalcitabine	AA1R	1.0022279905e-017	0.622478	Pass	0.848156182212581	AA1R_BOVIN	134	91
Enalapril	NTR1	5.66008886258e-095	0.666667	Pass	0.80952380952381	NTR1_RAT	4923	97
Enalapril	NTR1	4.38713774091e-071	0.661538	Fail	5.e-002	NTR1_HUMAN	4923	97
Enalapril	NTR1	6.20944982235e-058	0.666667	Fail	0	NTR1_MOUSE	4923	97
Bromazepam	CCKAR	1.6651998725e-092	0.731646	Pass	0.636904761904762	CCKAR_RAT	886	107
Bromazepam	CCKAR	6.29860356205e-007	0.550562	Pass	0.63849765258216	CCKAR_HUMAN	886	107
Lorazepam	CCKAR	3.17831211393e-092	0.66369	Pass	0.636904761904762	CCKAR_RAT	886	109
Lorazepam	GASR	1.93739472466e-089	0.66369	Pass	0.41980198019802	GASR_HUMAN	887	118
Lorazepam	GASR	1.62482182844e-035	0.603448	Pass	0.43030303030303	GASR_RAT	887	118
Ribavirin	AA2AR	3.44156554776e-089	0.489362	Pass	0.752765126870527	AA2AR_RAT	135	119
Ribavirin	AA2AR	1.69866701431e-027	0.425926	Pass	0.692468619246862	AA2AR_HUMAN	135	119
Ribavirin	AA2AR	6.62553931809e-018	0.415094	Pass	0.857142857142857	AA2AR_CAVPO	135	119
Lisinopril	OPRM	4.27454382982e-089	0.722892	Pass	0.105200945626478	OPRM_RAT	4988	120
Lisinopril	OPRM	1.37287329646e-031	0.66805	Pass	0.227941176470588	OPRM_CAVPO	4988	120
Lisinopril	OPRM	2.36667763984e-015	0.666667	Pass	0.137037037037037	OPRM_MOUSE	4988	120
Lisinopril	OPRM	4.67707743428e-027	0.722892	Fail	8.0269058296e-002	OPRM_HUMAN	4988	120
Scopolamine	SC6A3	5.66801151168e-089	0.606452	Pass	0.949529512403764	SC6A3_RAT	6531	121
Scopolamine	SC6A3	4.03862536718e-047	0.556962	Pass	0.821075740944018	SC6A3_HUMAN	6531	121
Scopolamine	SC6A3	2.07767653481e-018	0.539216	Pass	1	SC6A3_BOVIN	6531	121
Gemcitabine	AA1R	2.39609245981e-088	0.659033	Pass	0.844510385756677	AA1R_RAT	134	123
Gemcitabine	AA1R	3.02606573282e-088	0.54717	Pass	1	AA1R_CHICK	134	123
Gemcitabine	AA1R	4.32142916037e-018	0.576355	Pass	0.816155988857939	AA1R_HUMAN	134	123
Gemcitabine	AA1R	3.16170129346e-016	0.596354	Pass	0.848156182212581	AA1R_BOVIN	134	123
Camazepam	CCKAR	6.92063811243e-088	0.492537	Pass	0.636904761904762	CCKAR_RAT	886	126
Camazepam	CCKAR	6.84913532556e-008	0.414286	Pass	0.63849765258216	CCKAR_HUMAN	886	126
Camazepam	CCKAR	1.97090371337e-005	0.306122	Pass	0.212121212121212	CCKAR_MOUSE	886	126
Camazepam	CCKAR	3.75690967225e-009	0.333333	No Filter		CCKAR_CAVPO	886	126
Ramipril	NTR1	2.23198400875e-087	0.659933	Pass	0.80952380952381	NTR1_RAT	4923	129
Ramipril	NTR1	1.39906967731e-055	0.597973	Fail	5.e-002	NTR1_HUMAN	4923	129
Ramipril	NTR1	3.59382008429e-048	0.615646	Fail	0	NTR1_MOUSE	4923	129
Zalcitabine	AA2AR	4.43367741164e-078	0.631579	Pass	0.752765126870527	AA2AR_RAT	135	160
Zalcitabine	AA2AR	1.86665109853e-023	0.588556	Pass	0.857142857142857	AA2AR_CAVPO	135	160
Zalcitabine	AA2AR	3.67174718539e-022	0.591892	Pass	0.692468619246862	AA2AR_HUMAN	135	160
Meperidine	Q8WMX0	2.57947316583e-077	0.636792	Pass	1	Q8WMX0_BOVIN	1128	163
